Spheres,Aggregates,BulletRosette,Droxtals,HollowCol,Plates,SolidCol,Spheroids
1.0,0.8828362348590902,0.8571016146809995,0.9249008876374881,0.9297481098513753,0.8969731474326792,0.9356202037674564,0.9567463218102537
0.8828362348590902,1.0,0.8912606767819229,0.8955207614459558,0.9005734290606972,0.9078870723179295,0.9092864030313749,0.8822988880912231
0.8571016146809995,0.8912606767819229,1.0,0.8636719991015079,0.8835485676283079,0.8729023495409164,0.8649933531016352,0.8460105628856367
0.9249008876374881,0.8955207614459558,0.8636719991015079,1.0,0.9112332734702541,0.8901094869336439,0.9273830555431399,0.9173890769257217
0.9297481098513753,0.9005734290606972,0.8835485676283079,0.9112332734702541,1.0,0.9025751614512527,0.9284243598847629,0.9330601944619621
0.8969731474326792,0.9078870723179295,0.8729023495409164,0.8901094869336439,0.9025751614512527,1.0,0.9215763422475747,0.8851598867596064
0.9356202037674564,0.9092864030313749,0.8649933531016352,0.9273830555431399,0.9284243598847629,0.9215763422475747,1.0,0.9346351882791616
0.9567463218102537,0.8822988880912231,0.8460105628856367,0.9173890769257217,0.9330601944619621,0.8851598867596064,0.9346351882791616,1.0
