Spheres,Aggregates,BulletRosette,Droxtals,HollowCol,Plates,SolidCol,Spheroids
1.0,0.7737520058779475,0.6596096950662451,0.8912668015766866,0.8545369631770485,0.5802886791884355,0.9019126095188001,0.9177965693148311
0.7737520058779475,1.0,0.7369482806199005,0.7628700369160789,0.8420446221634331,0.6951350815511748,0.7746367285798164,0.7500064162038026
0.6596096950662451,0.7369482806199005,1.0,0.6346734403640698,0.7124842420879787,0.5848791132970107,0.6679973950784384,0.6481883431279126
0.8912668015766866,0.7628700369160789,0.6346734403640698,1.0,0.8495872348785105,0.5654740580569539,0.9401128351096668,0.9071389901914968
0.8545369631770485,0.8420446221634331,0.7124842420879787,0.8495872348785105,1.0,0.6291932112215952,0.8652030086448697,0.8551726601658663
0.5802886791884355,0.6951350815511748,0.5848791132970107,0.5654740580569539,0.6291932112215952,1.0,0.5667701600491689,0.5377521407328044
0.9019126095188001,0.7746367285798164,0.6679973950784384,0.9401128351096668,0.8652030086448697,0.5667701600491689,1.0,0.9085699664743953
0.9177965693148311,0.7500064162038026,0.6481883431279126,0.9071389901914968,0.8551726601658663,0.5377521407328044,0.9085699664743953,1.0
